ReqNum,ReqName,Approve_Begin_Date_UTC,Days,ApprovalStatus,ApproverName,BORGNAME
1926-321,ShoppingCart_Dec_14_2017_10_24_49,14-12-2017 04:57:21,557,Awaiting Approval,MIV Special,IN01-IPS
1926-321,ShoppingCart_Dec_14_2017_10_24_49,14-12-2017 04:57:21,557,Awaiting Approval,MIV Special,IN01-test
1926-321,ShoppingCart_Dec_14_2017_10_24_49,14-12-2017 04:57:21,557,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-10000
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-20000
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-30000
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-40000
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-AP
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-GSTTest
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-HR_IT
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-India
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-IPS
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-test
1926-322,ShoppingCart_Dec_14_2017_11_28_53,14-12-2017 06:01:22,557,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-10000
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-20000
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-30000
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-40000
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-AP
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-GSTTest
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-HR_IT
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-India
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-IPS
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-test
1926-351,ShoppingCart_Dec_28_2017_11_25_53,28-12-2017 05:59:15,543,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-10000
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-20000
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-30000
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-40000
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-AP
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-GSTTest
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-HR_IT
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-India
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-IPS
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-test
1926-355,Testing Q1 2018,22-01-2018 10:00:26,518,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-10000
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-20000
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-30000
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-40000
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-AP
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-GSTTest
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-HR_IT
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-India
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-IPS
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-test
1926-63,Nandini Lakshmi/1926-63,02-08-2017 17:39:59,691,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-10000
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-20000
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-30000
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-40000
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-AP
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-GSTTest
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-HR_IT
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-India
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-IPS
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-test
1926-67,Requester1/1926-67,02-08-2017 17:57:34,691,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-10000
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-20000
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-30000
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-40000
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-AP
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-GSTTest
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-HR_IT
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-India
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-IPS
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-test
1926-69,Requester1/1926-69,03-08-2017 09:39:25,690,Awaiting Approval,MIV Special,IN01-Testing_GST
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-10000
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-20000
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-30000
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-40000
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-AP
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-GSTTest
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-Hema GST Test
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-HR_IT
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-India
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-IPS
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-test
1926-70,Requester1/1926-70,03-08-2017 09:55:51,690,Awaiting Approval,MIV Special,IN01-Testing_GST
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-10000
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-20000
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-30000
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-40000
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-AE02-VCEME
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-AP
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-GSTTest
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-Hema GST Test
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-HR_IT
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-India
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-INDIA-VCERM
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-IPS
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-test
1954-275,Malin Colliander/1954-275,13-06-2019 12:22:41,1,Order Created,Louice Holmström,IN01-Testing_GST
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-10000
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-20000
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-30000
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-40000
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-AP
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-GSTTest
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-Hema GST Test
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-HR_IT
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-India
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-IPS
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-test
1993-32,Belliappa K S/1993-32,28-02-2019 09:04:35,116,Awaiting Approval,MIV Special,IN01-Testing_GST
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-10000
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-20000
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-30000
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-40000
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-AP
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-GSTTest
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-Hema GST Test
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-HR_IT
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-India
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-IPS
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-test
1993-34,Jagadish Kumar/1993-34,19-03-2019 07:15:55,97,Awaiting Approval,MIV Special,IN01-Testing_GST
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-10000
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-20000
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-30000
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-40000
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-AE02-VCEME
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-AP
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-GSTTest
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-Hema GST Test
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-HR_IT
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-India
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-IPS
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-test
1993-35,Belliappa K S/1993-35,19-03-2019 05:08:01,97,Awaiting Approval,MIV Special,IN01-Testing_GST
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-10000
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-20000
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-30000
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-40000
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-AE02-VCEME
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-AP
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-GSTTest
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-Hema GST Test
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-HR_IT
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-India
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-IPS
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-test
2003-2,Requester1/2003-2,07-08-2017 07:40:25,686,Awaiting Approval,MIV Special,IN01-Testing_GST
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-10000
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-20000
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-30000
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-40000
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-AE02-VCEME
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-AP
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-GSTTest
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-Hema GST Test
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-HR_IT
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-India
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-INDIA-VCERM
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-IPS
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-test
2003-3,Requester1/2003-3,07-08-2017 07:42:46,686,Awaiting Approval,MIV Special,IN01-Testing_GST
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-10000
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-20000
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-30000
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-40000
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-AE02-VCEME
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-AP
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-GSTTest
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-Hema GST Test
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-HR_IT
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-India
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-INDIA-VCERM
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-IPS
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-test
231-380,Mohankumaraln/231-380,12-02-2018 12:12:49,497,Awaiting Approval,US45-SP-Approval-Group,IN01-Testing_GST
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-10000
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-20000
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-30000
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-40000
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-AE02-VCEME
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-AP
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-GSTTest
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-Hema GST Test
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-HR_IT
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-India
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-INDIA-VCERM
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-IPS
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-test
2320-20,Hemavathi H/2320-20,06-06-2019 08:12:19,18,Awaiting Approval,RU08- Special Request Approval Group Russia,IN01-Testing_GST
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-10000
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-20000
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-30000
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-40000
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-AE02-VCEME
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-AP
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-GSTTest
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-Hema GST Test
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-HR_IT
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-India
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-INDIA-VCERM
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-IPS
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-test
2326-122,Sudhakar/2326-122,03-08-2018 10:23:22,325,Awaiting Approval,SG10 Special Request Approval Group,IN01-Testing_GST
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-10000
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-20000
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-30000
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-40000
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-AE02-VCEME
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-AP
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-GSTTest
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-Hema GST Test
2326-123,Ritu/2326-123,06-08-2018 14:18:28,322,Awaiting Approval,SG10 Special Request Approval Group,IN01-HR_IT
